distribution,num_days,num_samples,alpha,preparing_data_time,creating_constraints_time,solving_time,total_cost,objective_0,objective_1,training_acc,training_f1,normal_365_days_10000_samples_2_acc,normal_365_days_10000_samples_2_f1,normal_365_days_100000_samples_2_acc,normal_365_days_100000_samples_2_f1,normal_120_days_10000_samples_2_acc,normal_120_days_10000_samples_2_f1,normal_365_days_10000_samples_1_acc,normal_365_days_10000_samples_1_f1,normal_120_days_100000_samples_1_acc,normal_120_days_100000_samples_1_f1,normal_120_days_10000_samples_0_acc,normal_120_days_10000_samples_0_f1,normal_120_days_100000_samples_2_acc,normal_120_days_100000_samples_2_f1,normal_365_days_100000_samples_0_acc,normal_365_days_100000_samples_0_f1,normal_365_days_10000_samples_0_acc,normal_365_days_10000_samples_0_f1,normal_365_days_100000_samples_1_acc,normal_365_days_100000_samples_1_f1,normal_120_days_100000_samples_0_acc,normal_120_days_100000_samples_0_f1,normal_120_days_10000_samples_1_acc,normal_120_days_10000_samples_1_f1,uniform_365_days_100000_samples_1_acc,uniform_365_days_100000_samples_1_f1,uniform_120_days_10000_samples_1_acc,uniform_120_days_10000_samples_1_f1,uniform_365_days_10000_samples_0_acc,uniform_365_days_10000_samples_0_f1,uniform_120_days_10000_samples_2_acc,uniform_120_days_10000_samples_2_f1,uniform_365_days_10000_samples_2_acc,uniform_365_days_10000_samples_2_f1,uniform_365_days_100000_samples_2_acc,uniform_365_days_100000_samples_2_f1,uniform_120_days_100000_samples_1_acc,uniform_120_days_100000_samples_1_f1,uniform_365_days_10000_samples_1_acc,uniform_365_days_10000_samples_1_f1,uniform_365_days_100000_samples_0_acc,uniform_365_days_100000_samples_0_f1,uniform_120_days_10000_samples_0_acc,uniform_120_days_10000_samples_0_f1,uniform_120_days_100000_samples_2_acc,uniform_120_days_100000_samples_2_f1,uniform_120_days_100000_samples_0_acc,uniform_120_days_100000_samples_0_f1,logistic_120_days_100000_samples_2_acc,logistic_120_days_100000_samples_2_f1,logistic_120_days_10000_samples_0_acc,logistic_120_days_10000_samples_0_f1,logistic_365_days_10000_samples_1_acc,logistic_365_days_10000_samples_1_f1,logistic_120_days_100000_samples_1_acc,logistic_120_days_100000_samples_1_f1,logistic_365_days_100000_samples_0_acc,logistic_365_days_100000_samples_0_f1,logistic_365_days_100000_samples_2_acc,logistic_365_days_100000_samples_2_f1,logistic_120_days_100000_samples_0_acc,logistic_120_days_100000_samples_0_f1,logistic_365_days_10000_samples_0_acc,logistic_365_days_10000_samples_0_f1,logistic_365_days_10000_samples_2_acc,logistic_365_days_10000_samples_2_f1,logistic_365_days_100000_samples_1_acc,logistic_365_days_100000_samples_1_f1,logistic_120_days_10000_samples_2_acc,logistic_120_days_10000_samples_2_f1,logistic_120_days_10000_samples_1_acc,logistic_120_days_10000_samples_1_f1
gamma,60,3000,0.75,45.885926797,4.302661625999996,600.1859538640001,0.6909721098435317,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,3000,0.8,45.885926797,4.302661625999996,613.4400595539992,0.73782735292008,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,3000,0.8500000000000001,45.885926797,4.302661625999996,593.6427020300016,0.7846825959966285,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,3000,0.9,45.885926797,4.302661625999996,573.476113875,0.8315378390731767,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,3000,0.95,45.885926797,4.302661625999996,572.7220056369988,0.8783930821497251,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,3000,1.0,45.885926797,4.302661625999996,575.0567077890009,0.9252483252262734,0.0118565363046927,0.9252483252262732,0.9827586206896552,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8925619834710744,0.8078817733990148,0.8983050847457628,0.7142857142857143,0.9228650137741048,0.8771929824561403,0.923728813559322,0.8524590163934427,0.928374655647383,0.8539325842696629,0.9366391184573004,0.8756756756756757,0.8728813559322034,0.6938775510204082,0.8705234159779615,0.7564766839378237,0.90633608815427,0.8089887640449438,0.9067796610169492,0.7555555555555554,0.9576271186440678,0.9350649350649352,0.9576271186440678,0.912280701754386,0.9915254237288136,0.9866666666666666,0.9830508474576272,0.9736842105263158,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,1.0,1.0,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.0,50.517758999,5.31593046399999,794.208246236,0.0,0.0,0.0,0.6896551724137931,0.0,0.7355371900826446,0.0,0.7327823691460055,0.0,0.7288135593220338,0.0,0.6556473829201102,0.0,0.7288135593220338,0.0,0.6186440677966102,0.0,0.711864406779661,0.0,0.7382920110192838,0.0,0.7107438016528925,0.0,0.7024793388429752,0.0,0.711864406779661,0.0,0.6016949152542372,0.0,0.6749311294765841,0.0483870967741935,0.788135593220339,0.1379310344827586,0.6584022038567493,0.0606060606060606,0.7288135593220338,0.1578947368421052,0.7327823691460055,0.0934579439252336,0.71900826446281,0.0377358490566037,0.7372881355932204,0.0606060606060606,0.6942148760330579,0.1395348837209302,0.7107438016528925,0.0186915887850467,0.7796610169491526,0.1333333333333333,0.6694915254237288,0.0930232558139534,0.7627118644067796,0.1764705882352941,0.6864406779661016,0.0,0.6864406779661016,0.0,0.6721763085399449,0.0,0.7542372881355932,0.0,0.6859504132231405,0.0,0.7245179063360881,0.0,0.6949152542372882,0.0,0.7052341597796143,0.0,0.7107438016528925,0.0,0.6859504132231405,0.0,0.6949152542372882,0.0,0.6779661016949152,0.0
gamma,60,10000,0.05,50.517758999,5.31593046399999,825.904642457,0.0179620212775538,0.0064609452383874,0.4819983850804385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.9614325068870524,0.9385964912280702,0.9661016949152542,0.92,0.9696969696969696,0.9551020408163264,0.9830508474576272,0.9705882352941176,0.9724517906336088,0.9484536082474228,0.9256198347107438,0.850828729281768,0.9576271186440678,0.9152542372881356,0.8429752066115702,0.6885245901639345,0.9669421487603306,0.94,0.8983050847457628,0.7272727272727273,1.0,1.0,0.9915254237288136,0.9836065573770492,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9889807162534436,0.9816513761467892,0.9917355371900828,0.9859154929577464,1.0,1.0,0.9915254237288136,0.9863013698630138,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.1,50.517758999,5.31593046399999,827.1780784140001,0.0426984396467931,0.0071926005892066,0.4917178017707918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.9807162534435262,0.9718875502008032,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9661016949152542,0.9333333333333332,0.950413223140496,0.9189189189189187,0.977961432506887,0.9607843137254902,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,0.9915254237288136,0.9863013698630138,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.15,50.517758999,5.31593046399999,618.8346116380003,0.0677200752979377,0.0073900583863216,0.4933441661754079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9421487603305784,0.9041095890410958,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,0.9915254237288136,0.9863013698630138,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.2,50.517758999,5.31593046399999,591.9382147629999,0.09278599472872,0.0076807820263509,0.4946531017490041,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9421487603305784,0.9041095890410958,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.25,50.517758999,5.31593046399999,594.2715279949994,0.1179356116927647,0.0078188109233795,0.4951988795411977,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9366391184573004,0.8940092165898618,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.3,50.517758999,5.31593046399999,598.9770996079997,0.1430864962159936,0.0078188109233795,0.4951988795411977,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9366391184573004,0.8940092165898618,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.35,50.517758999,5.31593046399999,589.6433926640002,0.1682518545786187,0.0078794017080267,0.4953527591109604,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9366391184573004,0.8940092165898618,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.4,50.517758999,5.31593046399999,588.6541522630005,0.1934134626195679,0.0078794017080267,0.4953527591109604,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.975206611570248,0.96137339055794,0.9915254237288136,0.981132075471698,0.977961432506887,0.967741935483871,0.9830508474576272,0.9705882352941176,0.977961432506887,0.9591836734693878,0.9917355371900828,0.9853658536585366,0.9576271186440678,0.9152542372881356,0.9366391184573004,0.8940092165898618,0.9669421487603306,0.94,0.9830508474576272,0.962962962962963,1.0,1.0,1.0,1.0,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.45,50.517758999,5.31593046399999,597.6495448409996,0.2185828008348883,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.5,50.517758999,5.31593046399999,601.8297648930002,0.2438050173973829,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.55,50.517758999,5.31593046399999,587.6179147940002,0.2690272339598776,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.6000000000000001,50.517758999,5.31593046399999,597.7522898100015,0.2942494505223723,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.65,50.517758999,5.31593046399999,636.8034620060007,0.3194716670848669,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
gamma,60,10000,0.7000000000000001,50.517758999,5.31593046399999,611.0324063400003,0.3446938836473615,0.0084171482275634,0.4960271830223294,0.9827586206896552,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915254237288136,0.9855072463768116,1.0,1.0,0.8539944903581267,0.7195767195767196,0.8559322033898306,0.5405405405405406,0.859504132231405,0.751219512195122,0.8898305084745762,0.7719298245614035,0.8760330578512396,0.7169811320754718,0.931129476584022,0.8633879781420765,0.847457627118644,0.6086956521739131,0.9256198347107438,0.8732394366197184,0.8732782369146006,0.7228915662650602,0.9576271186440678,0.9019607843137256,0.8813559322033898,0.7941176470588235,0.9067796610169492,0.7843137254901961,0.9915254237288136,0.9866666666666666,0.9745762711864406,0.961038961038961,0.9862258953168044,0.9794238683127572,0.9830508474576272,0.9666666666666666,0.9917355371900828,0.9870129870129868,0.9944903581267218,0.99009900990099,1.0,1.0,0.9862258953168044,0.9771689497716896,0.9917355371900828,0.9859154929577464,0.9972451790633609,0.9956331877729258,1.0,1.0,0.9830508474576272,0.9743589743589745
